has_iep,enl_minutes_required,grade,enl_level,homeroom,last_name,student_id,iep_services,mtss_tier,first_name,testing_accommodations,status,id,created_date,updated_date,created_by_id,created_by,is_sample
"false","0","K","none","Room K-1","Fonseca","PS101-K046","[]","tier_1","Teo","[]","active","69fc9758098a9219c1d5a98c","2026-05-07T13:44:56.516000","2026-05-15T18:23:30.361000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","K","none","Room K-2","Singh","PS101-K047","[]","tier_1","Uma","[]","active","69fc9758098a9219c1d5a98d","2026-05-07T13:44:56.516000","2026-05-15T18:23:30.405000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","K","none","Room K-1","Estrada","PS101-K048","[]","tier_1","Vince","[]","active","69fc9758098a9219c1d5a98e","2026-05-07T13:44:56.516000","2026-05-15T18:23:30.427000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","K","none","Room K-2","Bauer","PS101-K049","[]","tier_1","Willa","[]","active","69fc9758098a9219c1d5a98f","2026-05-07T13:44:56.516000","2026-05-15T18:23:30.439000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","K","none","Room K-1","Montoya","PS101-K050","[]","tier_1","Xio","[]","active","69fc9758098a9219c1d5a990","2026-05-07T13:44:56.516000","2026-05-15T18:23:30.450000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","K","none","Room K-1","Ford","PS101-K026","[]","tier_1","Zachary","[]","active","69fc9758098a9219c1d5a978","2026-05-07T13:44:56.515000","2026-05-15T18:23:30.045000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","360","K","entering","Room K-2","Diallo","PS101-K027","[]","tier_1","Amara","[]","active","69fc9758098a9219c1d5a979","2026-05-07T13:44:56.515000","2026-05-15T18:23:30.088000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","K","none","Room K-1","Murphy","PS101-K028","[]","tier_2","Finn","[]","active","69fc9758098a9219c1d5a97a","2026-05-07T13:44:56.515000","2026-05-15T18:23:30.100000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","K","none","Room K-2","Simmons","PS101-K029","[]","tier_1","Cora","[]","active","69fc9758098a9219c1d5a97b","2026-05-07T13:44:56.515000","2026-05-15T18:23:30.109000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","360","K","emerging","Room K-1","Mensah","PS101-K030","[]","tier_1","Idris","[]","active","69fc9758098a9219c1d5a97c","2026-05-07T13:44:56.515000","2026-05-15T18:23:30.121000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","K","none","Room K-2","Ross","PS101-K031","[]","tier_1","Penelope","[]","active","69fc9758098a9219c1d5a97d","2026-05-07T13:44:56.515000","2026-05-15T18:23:30.131000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","K","none","Room K-1","Larson","PS101-K032","[]","tier_1","Axel","[]","active","69fc9758098a9219c1d5a97e","2026-05-07T13:44:56.515000","2026-05-15T18:23:30.142000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","360","K","entering","Room K-2","Aziz","PS101-K033","[]","tier_1","Nadia","[]","active","69fc9758098a9219c1d5a97f","2026-05-07T13:44:56.515000","2026-05-15T18:23:30.155000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","K","none","Room K-1","Price","PS101-K034","[]","tier_1","Rowan","[]","active","69fc9758098a9219c1d5a980","2026-05-07T13:44:56.515000","2026-05-15T18:23:30.169000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","K","none","Room K-2","Vargas","PS101-K035","[]","tier_1","Selena","[]","active","69fc9758098a9219c1d5a981","2026-05-07T13:44:56.515000","2026-05-15T18:23:30.185000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","K","none","Room K-1","Navarro","PS101-K036","[]","tier_1","Hugo","[]","active","69fc9758098a9219c1d5a982","2026-05-07T13:44:56.515000","2026-05-15T18:23:30.201000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","K","none","Room K-2","Fleming","PS101-K037","[]","tier_2","Iris","[]","active","69fc9758098a9219c1d5a983","2026-05-07T13:44:56.515000","2026-05-15T18:23:30.214000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","K","none","Room K-1","Hawkins","PS101-K038","[]","tier_1","Leo","[]","active","69fc9758098a9219c1d5a984","2026-05-07T13:44:56.515000","2026-05-15T18:23:30.226000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","360","1","emerging","Room 101B","Rios","PS101-1039","[]","tier_1","Nova","[]","active","69fc9758098a9219c1d5a96c","2026-05-07T13:44:56.398000","2026-05-16T23:35:13.203000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","1","none","Room 101A","Byrd","PS101-1040","[]","tier_1","Otis","[]","active","69fc9758098a9219c1d5a96d","2026-05-07T13:44:56.398000","2026-05-16T23:35:13.248000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","1","none","Room 101B","Duran","PS101-1041","[]","tier_1","Piper","[]","active","69fc9758098a9219c1d5a96e","2026-05-07T13:44:56.398000","2026-05-16T23:35:13.294000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","1","none","Room 101A","Shields","PS101-1042","[]","tier_1","Quade","[]","active","69fc9758098a9219c1d5a96f","2026-05-07T13:44:56.398000","2026-05-16T23:35:13.340000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","1","none","Room 101B","Vargas","PS101-1043","[]","tier_1","Rue","[]","active","69fc9758098a9219c1d5a970","2026-05-07T13:44:56.398000","2026-05-16T23:35:13.384000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","1","none","Room 101A","Salinas","PS101-1044","[]","tier_2","Sage","[]","active","69fc9758098a9219c1d5a971","2026-05-07T13:44:56.398000","2026-05-16T23:35:13.430000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","360","1","entering","Room 101B","Pierce","PS101-1045","[]","tier_1","Tully","[]","active","69fc9758098a9219c1d5a972","2026-05-07T13:44:56.398000","2026-05-16T23:35:13.477000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","1","none","Room 101A","Chow","PS101-1046","[]","tier_1","Ulan","[]","active","69fc9758098a9219c1d5a973","2026-05-07T13:44:56.398000","2026-05-16T23:35:13.521000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","1","none","Room 101B","Osborne","PS101-1047","[]","tier_1","Vera","[]","active","69fc9758098a9219c1d5a974","2026-05-07T13:44:56.398000","2026-05-16T23:35:13.550000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","1","none","Room 101A","Ramos","PS101-1048","[]","tier_1","Wells","[]","active","69fc9758098a9219c1d5a975","2026-05-07T13:44:56.398000","2026-05-16T23:35:13.574000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","1","none","Room 101B","Maldonado","PS101-1049","[]","tier_1","Xena","[]","active","69fc9758098a9219c1d5a976","2026-05-07T13:44:56.398000","2026-05-16T23:35:13.598000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","1","none","Room 101A","Cortez","PS101-1050","[]","tier_1","Yale","[]","active","69fc9758098a9219c1d5a977","2026-05-07T13:44:56.398000","2026-05-16T23:35:13.632000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","1","none","Room 101A","Solis","PS101-1026","[]","tier_1","Adela","[]","active","69fc9758098a9219c1d5a95f","2026-05-07T13:44:56.397000","2026-05-15T18:24:17.804000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","360","1","entering","Room 101B","Tran","PS101-1027","[]","tier_1","Bowen","[]","active","69fc9758098a9219c1d5a960","2026-05-07T13:44:56.397000","2026-05-16T23:35:12.026000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","1","none","Room 101A","Holt","PS101-1028","[]","tier_2","Caden","[]","active","69fc9758098a9219c1d5a961","2026-05-07T13:44:56.397000","2026-05-16T23:35:12.151000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","1","none","Room 101B","Wolfe","PS101-1029","[]","tier_1","Demi","[]","active","69fc9758098a9219c1d5a962","2026-05-07T13:44:56.397000","2026-05-16T23:35:12.296000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","360","1","emerging","Room 101A","Wade","PS101-1030","[]","tier_1","Ellis","[]","active","69fc9758098a9219c1d5a963","2026-05-07T13:44:56.397000","2026-05-16T23:35:12.593000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","1","none","Room 101B","Ibarra","PS101-1031","[]","tier_1","Flor","[]","active","69fc9758098a9219c1d5a964","2026-05-07T13:44:56.397000","2026-05-16T23:35:12.748000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","1","none","Room 101A","Harmon","PS101-1032","[]","tier_1","Gage","[]","active","69fc9758098a9219c1d5a965","2026-05-07T13:44:56.397000","2026-05-16T23:35:12.807000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","360","1","entering","Room 101B","Lowe","PS101-1033","[]","tier_1","Hadley","[]","active","69fc9758098a9219c1d5a966","2026-05-07T13:44:56.397000","2026-05-16T23:35:12.879000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","1","none","Room 101A","Payne","PS101-1034","[]","tier_1","Ivan","[]","active","69fc9758098a9219c1d5a967","2026-05-07T13:44:56.397000","2026-05-16T23:35:12.950000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","1","none","Room 101B","Mena","PS101-1035","[]","tier_1","Jocelyn","[]","active","69fc9758098a9219c1d5a968","2026-05-07T13:44:56.397000","2026-05-16T23:35:13.021000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","1","none","Room 101A","Benton","PS101-1036","[]","tier_1","Kane","[]","active","69fc9758098a9219c1d5a969","2026-05-07T13:44:56.397000","2026-05-16T23:35:13.070000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","1","none","Room 101B","Cervantes","PS101-1037","[]","tier_2","Luna","[]","active","69fc9758098a9219c1d5a96a","2026-05-07T13:44:56.397000","2026-05-16T23:35:13.111000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","1","none","Room 101A","Watts","PS101-1038","[]","tier_1","Milo","[]","active","69fc9758098a9219c1d5a96b","2026-05-07T13:44:56.397000","2026-05-16T23:35:13.157000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","5","none","Room 501A","Fisher","PS101-5001","[]","tier_1","Aaron","[]","active","69fc9725098a9219c1d5a938","2026-05-07T13:44:05.312000","2026-05-07T13:44:05.312000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","360","5","entering","Room 501A","Stone","PS101-5002","[]","tier_1","Bianca","[]","active","69fc9725098a9219c1d5a939","2026-05-07T13:44:05.312000","2026-05-07T13:44:05.312000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"true","0","5","none","Room 501B","Price","PS101-5003","[{""group_size"":4,""service_type"":""SETSS"",""provider"":""M. Thompson"",""frequency"":""5x/week""},{""group_size"":3,""service_type"":""OT"",""provider"":""B. Kim"",""frequency"":""2x/week""},{""group_size"":5,""service_type"":""Counseling"",""provider"":""T. Brooks"",""frequency"":""1x/week""}]","tier_3","Cameron","[{""details"":null,""accommodation_type"":""extended_time""},{""details"":null,""accommodation_type"":""separate_location""},{""details"":null,""accommodation_type"":""assistive_technology""}]","active","69fc9725098a9219c1d5a93a","2026-05-07T13:44:05.312000","2026-05-07T13:44:05.312000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","360","5","emerging","Room 501B","Webb","PS101-5004","[]","tier_2","Danica","[]","active","69fc9725098a9219c1d5a93b","2026-05-07T13:44:05.312000","2026-05-07T13:44:05.312000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","5","none","Room 501A","Soto","PS101-5005","[]","tier_1","Elias","[]","active","69fc9725098a9219c1d5a93c","2026-05-07T13:44:05.312000","2026-05-07T13:44:05.312000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","5","none","Room 501A","Burke","PS101-5006","[]","tier_2","Fiona","[]","active","69fc9725098a9219c1d5a93d","2026-05-07T13:44:05.312000","2026-05-07T13:44:05.312000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"true","0","5","none","Room 501B","Salazar","PS101-5007","[{""group_size"":12,""service_type"":""ICT"",""provider"":""M. Hall"",""frequency"":""daily""},{""group_size"":3,""service_type"":""Speech"",""provider"":""J. Torres"",""frequency"":""2x/week""}]","tier_2","Gavino","[{""details"":null,""accommodation_type"":""extended_time""},{""details"":null,""accommodation_type"":""read_aloud""}]","active","69fc9725098a9219c1d5a93e","2026-05-07T13:44:05.312000","2026-05-07T13:44:05.312000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","180","5","transitioning","Room 501A","Park","PS101-5008","[]","tier_1","Hana","[]","active","69fc9725098a9219c1d5a93f","2026-05-07T13:44:05.312000","2026-05-07T13:44:05.312000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","5","none","Room 501A","Guerrero","PS101-5009","[]","tier_1","Ian","[]","active","69fc9725098a9219c1d5a940","2026-05-07T13:44:05.312000","2026-05-07T13:44:05.312000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","5","none","Room 501B","Thornton","PS101-5010","[]","tier_1","Jade","[]","active","69fc9725098a9219c1d5a941","2026-05-07T13:44:05.312000","2026-05-07T13:44:05.312000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","360","5","entering","Room 501B","Mansour","PS101-5011","[]","tier_1","Karim","[]","active","69fc9725098a9219c1d5a942","2026-05-07T13:44:05.312000","2026-05-07T13:44:05.312000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","90","5","expanding","Room 501A","Amara","PS101-5012","[]","tier_1","Leila","[]","active","69fc9725098a9219c1d5a943","2026-05-07T13:44:05.312000","2026-05-07T13:44:05.312000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"true","360","5","emerging","Room 501B","Vega","PS101-5013","[{""group_size"":5,""service_type"":""SETSS"",""provider"":""A. Park"",""frequency"":""4x/week""},{""group_size"":2,""service_type"":""PT"",""provider"":""C. Vega"",""frequency"":""1x/week""}]","tier_3","Mateo","[{""details"":null,""accommodation_type"":""extended_time""},{""details"":null,""accommodation_type"":""bilingual_glossary""},{""details"":null,""accommodation_type"":""separate_location""}]","active","69fc9725098a9219c1d5a944","2026-05-07T13:44:05.312000","2026-05-07T13:44:05.312000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","5","none","Room 501B","Okafor","PS101-5014","[]","tier_1","Naomi","[]","active","69fc9725098a9219c1d5a945","2026-05-07T13:44:05.312000","2026-05-07T13:44:05.312000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","5","none","Room 501A","Fuentes","PS101-5015","[]","tier_2","Oscar","[]","active","69fc9725098a9219c1d5a946","2026-05-07T13:44:05.312000","2026-05-07T13:44:05.312000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","360","5","entering","Room 501B","Patel","PS101-5016","[]","tier_1","Priya","[]","active","69fc9725098a9219c1d5a947","2026-05-07T13:44:05.312000","2026-05-07T13:44:05.312000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","5","none","Room 501A","Moss","PS101-5017","[]","tier_1","Quentin","[]","active","69fc9725098a9219c1d5a948","2026-05-07T13:44:05.312000","2026-05-07T13:44:05.312000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","5","none","Room 501B","Sousa","PS101-5018","[]","tier_1","Renata","[]","active","69fc9725098a9219c1d5a949","2026-05-07T13:44:05.312000","2026-05-07T13:44:05.312000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","5","none","Room 501A","Hansen","PS101-5019","[]","tier_2","Soren","[]","active","69fc9725098a9219c1d5a94a","2026-05-07T13:44:05.312000","2026-05-07T13:44:05.312000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"true","0","5","none","Room 501B","Nkosi","PS101-5020","[{""group_size"":4,""service_type"":""Counseling"",""provider"":""T. Brooks"",""frequency"":""2x/week""},{""group_size"":5,""service_type"":""SETSS"",""provider"":""M. Thompson"",""frequency"":""3x/week""}]","tier_3","Tariq","[{""details"":null,""accommodation_type"":""extended_time""},{""details"":null,""accommodation_type"":""breaks""}]","active","69fc9725098a9219c1d5a94b","2026-05-07T13:44:05.312000","2026-05-07T13:44:05.312000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","5","none","Room 501A","Krishnan","PS101-5021","[]","tier_1","Uma","[]","active","69fc9725098a9219c1d5a94c","2026-05-07T13:44:05.312000","2026-05-07T13:44:05.312000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","5","none","Room 501B","Ibarra","PS101-5022","[]","tier_1","Victor","[]","active","69fc9725098a9219c1d5a94d","2026-05-07T13:44:05.312000","2026-05-07T13:44:05.312000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","180","5","transitioning","Room 501A","Hayes","PS101-5023","[]","tier_1","Willow","[]","active","69fc9725098a9219c1d5a94e","2026-05-07T13:44:05.312000","2026-05-07T13:44:05.312000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","5","none","Room 501B","Cross","PS101-5024","[]","tier_1","Xander","[]","active","69fc9725098a9219c1d5a94f","2026-05-07T13:44:05.312000","2026-05-07T13:44:05.312000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","5","none","Room 501A","Belkacem","PS101-5025","[]","tier_2","Yara","[]","active","69fc9725098a9219c1d5a950","2026-05-07T13:44:05.312000","2026-05-07T13:44:05.312000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"true","0","4","none","Room 401B","Young","PS101-4003","[{""group_size"":4,""service_type"":""SETSS"",""provider"":""M. Thompson"",""frequency"":""5x/week""},{""group_size"":3,""service_type"":""Speech"",""provider"":""J. Torres"",""frequency"":""2x/week""},{""group_size"":4,""service_type"":""Counseling"",""provider"":""T. Brooks"",""frequency"":""1x/week""}]","tier_3","Christopher","[{""details"":null,""accommodation_type"":""extended_time""},{""details"":null,""accommodation_type"":""separate_location""},{""details"":null,""accommodation_type"":""read_aloud""}]","active","69fc9709098a9219c1d5a919","2026-05-07T13:43:37.861000","2026-05-07T13:43:37.861000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","360","4","emerging","Room 401B","King","PS101-4004","[]","tier_2","Diana","[]","active","69fc9709098a9219c1d5a91a","2026-05-07T13:43:37.861000","2026-05-07T13:43:37.861000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","4","none","Room 401A","Reyes","PS101-4005","[]","tier_1","Eduardo","[]","active","69fc9709098a9219c1d5a91b","2026-05-07T13:43:37.861000","2026-05-07T13:43:37.861000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","360","4","entering","Room 401A","Hassan","PS101-4006","[]","tier_1","Fatima","[]","active","69fc9709098a9219c1d5a91c","2026-05-07T13:43:37.861000","2026-05-07T13:43:37.861000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"true","0","4","none","Room 401B","Jordan","PS101-4007","[{""group_size"":12,""service_type"":""ICT"",""provider"":""Y. Reyes"",""frequency"":""daily""},{""group_size"":3,""service_type"":""OT"",""provider"":""B. Kim"",""frequency"":""2x/week""}]","tier_2","Gabrielle","[{""details"":null,""accommodation_type"":""extended_time""}]","active","69fc9709098a9219c1d5a91d","2026-05-07T13:43:37.861000","2026-05-07T13:43:37.861000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","4","none","Room 401A","Osei","PS101-4008","[]","tier_1","Hassan","[]","active","69fc9709098a9219c1d5a91e","2026-05-07T13:43:37.861000","2026-05-07T13:43:37.861000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","180","4","transitioning","Room 401B","Nguyen","PS101-4009","[]","tier_1","Iris","[]","active","69fc9709098a9219c1d5a91f","2026-05-07T13:43:37.861000","2026-05-07T13:43:37.861000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","4","none","Room 401A","Washington","PS101-4010","[]","tier_2","Jerome","[]","active","69fc9709098a9219c1d5a920","2026-05-07T13:43:37.861000","2026-05-07T13:43:37.861000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","90","4","expanding","Room 401B","Yamamoto","PS101-4011","[]","tier_1","Keiko","[]","active","69fc9709098a9219c1d5a921","2026-05-07T13:43:37.861000","2026-05-07T13:43:37.861000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","4","none","Room 401A","Castillo","PS101-4012","[]","tier_1","Lorenzo","[]","active","69fc9709098a9219c1d5a922","2026-05-07T13:43:37.861000","2026-05-07T13:43:37.861000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"true","360","4","emerging","Room 401B","Vargas","PS101-4013","[{""group_size"":5,""service_type"":""SETSS"",""provider"":""A. Park"",""frequency"":""3x/week""}]","tier_3","Mariana","[{""details"":null,""accommodation_type"":""extended_time""},{""details"":null,""accommodation_type"":""bilingual_glossary""}]","active","69fc9709098a9219c1d5a923","2026-05-07T13:43:37.861000","2026-05-07T13:43:37.861000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","360","4","entering","Room 401A","Petrov","PS101-4014","[]","tier_1","Nikolai","[]","active","69fc9709098a9219c1d5a924","2026-05-07T13:43:37.861000","2026-05-07T13:43:37.861000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","4","none","Room 401B","Brown","PS101-4015","[]","tier_1","Olivia","[]","active","69fc9709098a9219c1d5a925","2026-05-07T13:43:37.861000","2026-05-07T13:43:37.861000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","4","none","Room 401A","Moreno","PS101-4016","[]","tier_1","Pedro","[]","active","69fc9709098a9219c1d5a926","2026-05-07T13:43:37.861000","2026-05-07T13:43:37.861000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","4","none","Room 401B","Robinson","PS101-4017","[]","tier_2","Quinn","[]","active","69fc9709098a9219c1d5a927","2026-05-07T13:43:37.861000","2026-05-07T13:43:37.861000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","4","none","Room 401A","Jimenez","PS101-4018","[]","tier_1","Rosa","[]","active","69fc9709098a9219c1d5a928","2026-05-07T13:43:37.861000","2026-05-07T13:43:37.861000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","180","4","transitioning","Room 401B","Gomez","PS101-4019","[]","tier_1","Sebastian","[]","active","69fc9709098a9219c1d5a929","2026-05-07T13:43:37.861000","2026-05-07T13:43:37.861000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"true","0","4","none","Room 401A","Freeman","PS101-4020","[{""group_size"":4,""service_type"":""Speech"",""provider"":""J. Torres"",""frequency"":""3x/week""},{""group_size"":2,""service_type"":""PT"",""provider"":""C. Vega"",""frequency"":""1x/week""}]","tier_2","Tiana","[{""details"":null,""accommodation_type"":""extended_time""},{""details"":null,""accommodation_type"":""breaks""}]","active","69fc9709098a9219c1d5a92a","2026-05-07T13:43:37.861000","2026-05-07T13:43:37.861000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","4","none","Room 401A","Herrera","PS101-4021","[]","tier_1","Ulises","[]","active","69fc9709098a9219c1d5a92b","2026-05-07T13:43:37.861000","2026-05-07T13:43:37.861000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","4","none","Room 401B","Cruz","PS101-4022","[]","tier_1","Valentina","[]","active","69fc9709098a9219c1d5a92c","2026-05-07T13:43:37.861000","2026-05-07T13:43:37.861000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","360","4","entering","Room 401A","Adams","PS101-4023","[]","tier_1","Wesley","[]","active","69fc9709098a9219c1d5a92d","2026-05-07T13:43:37.861000","2026-05-07T13:43:37.861000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","4","none","Room 401B","Delgado","PS101-4024","[]","tier_1","Xiomara","[]","active","69fc9709098a9219c1d5a92e","2026-05-07T13:43:37.861000","2026-05-07T13:43:37.861000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","4","none","Room 401A","Mohammed","PS101-4025","[]","tier_2","Yusuf","[]","active","69fc9709098a9219c1d5a92f","2026-05-07T13:43:37.861000","2026-05-07T13:43:37.861000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","4","none","Room 401A","Sanchez","PS101-4001","[]","tier_1","Anthony","[]","active","69fc9709098a9219c1d5a917","2026-05-07T13:43:37.860000","2026-05-07T13:43:37.860000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","360","4","entering","Room 401A","Lopez","PS101-4002","[]","tier_1","Brianna","[]","active","69fc9709098a9219c1d5a918","2026-05-07T13:43:37.860000","2026-05-07T13:43:37.860000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","90","3","expanding","Room 301B","Smith","PS101-3015","[]","tier_1","Darnell","[]","active","69fc96ef098a9219c1d5a8fa","2026-05-07T13:43:11.977000","2026-05-07T13:43:11.977000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","3","none","Room 301A","Johnson","PS101-3016","[]","tier_2","Shayla","[]","active","69fc96ef098a9219c1d5a8fb","2026-05-07T13:43:11.977000","2026-05-07T13:43:11.977000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","3","none","Room 301B","Williams","PS101-3017","[]","tier_1","Antoine","[]","active","69fc96ef098a9219c1d5a8fc","2026-05-07T13:43:11.977000","2026-05-07T13:43:11.977000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","3","none","Room 301A","Miller","PS101-3018","[]","tier_1","Sasha","[]","active","69fc96ef098a9219c1d5a8fd","2026-05-07T13:43:11.977000","2026-05-07T13:43:11.977000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","180","3","transitioning","Room 301B","Taylor","PS101-3019","[]","tier_1","Jalen","[]","active","69fc96ef098a9219c1d5a8fe","2026-05-07T13:43:11.977000","2026-05-07T13:43:11.977000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
